,model_name,class_normal,method,best_threshold,best_roc_score
0,sparse_kl,1,euclid_dist,2.16716656842232,0.954515057218852
0,beta_vae,1,mse,0.012943992066197,0.95303708878032
0,beta_vae,1,rmse,0.114578657783568,0.952854663151994
0,beta_vae,1,euclid_dist,3.20820227241516,0.952854663151994
0,sparse_kl,1,mse,0.008817649514414,0.958609472198437
0,sparse_kl,1,rmse,0.086953714835644,0.959475739096398
0,sparse_kl,1,euclid_dist,2.43470403871536,0.959475739096398
0,beta_vae,1,mse,0.012105396903865,0.960591589912552
0,beta_vae,1,rmse,0.111256128972769,0.959477259625055
0,beta_vae,1,euclid_dist,3.11517169570923,0.959477259625055
0,sparse_kl,1,mse,0.007318819685234,0.948027910604125
0,sparse_kl,1,rmse,0.082316160917282,0.947876515523162
0,sparse_kl,1,euclid_dist,2.30485247612,0.947876515523162
0,beta_vae,1,mse,0.013403430855833,0.941191771295493
0,beta_vae,1,rmse,0.115730099380016,0.941191771295493
0,beta_vae,1,euclid_dist,3.24044251263142,0.941191771295493
0,sparse_kl,1,mse,0.011736858694349,0.945888512232219
0,sparse_kl,1,rmse,0.112294702649117,0.945106960502313
0,sparse_kl,1,euclid_dist,3.14425221128464,0.945106960502313
0,beta_vae,1,mse,0.014527836801857,0.943016450816763
0,beta_vae,1,rmse,0.122775329053402,0.942319614254913
0,beta_vae,1,euclid_dist,3.43770881080628,0.942319614254913
0,sparse_kl,1,mse,0.006174776258064,0.955465304161754
0,sparse_kl,1,rmse,0.07714951300621,0.956690248482466
0,sparse_kl,1,euclid_dist,2.1601862912178,0.956690248482466
0,beta_vae,1,mse,0.012306546186097,0.961993973535962
0,beta_vae,1,rmse,0.109682072639465,0.963107559282065
0,beta_vae,1,euclid_dist,3.07109791374207,0.963107559282065
0,sparse_kl,1,mse,0.006213349656388,0.949875128100622
0,sparse_kl,1,rmse,0.074519508551061,0.950353566103276
0,sparse_kl,1,euclid_dist,2.08654621829987,0.950353566103276
0,beta_vae,1,mse,0.011972236793675,0.952094141168143
0,beta_vae,1,rmse,0.110878967909515,0.952287445216542
0,beta_vae,1,euclid_dist,3.10461112866402,0.952287445216542
0,sparse_kl,1,mse,0.009234167413693,0.949329221168435
0,sparse_kl,1,rmse,0.094093129253388,0.948623233279989
0,sparse_kl,1,euclid_dist,2.6346078414917,0.948623233279989
0,beta_vae,1,mse,0.01417965672724,0.95035681070536
0,beta_vae,1,rmse,0.123673845252395,0.94977277849822
0,beta_vae,1,euclid_dist,3.46286772947312,0.94977277849822
0,sparse_kl,1,mse,0.006126661740709,0.95326710646593
0,sparse_kl,1,rmse,0.079921411082149,0.953033623718323
0,sparse_kl,1,euclid_dist,2.23779960441589,0.953033623718323
0,beta_vae,1,mse,0.016738472543657,0.946515930792189
0,beta_vae,1,rmse,0.130402195841074,0.946171213339354
0,beta_vae,1,euclid_dist,3.65126141881943,0.946171213339354
0,sparse_kl,1,mse,0.006032871555071,0.949777777777778
0,sparse_kl,1,rmse,0.079300364106894,0.949
0,sparse_kl,1,euclid_dist,2.22041010332108,0.949
0,beta_vae,1,mse,0.01319999996759,0.947777777777778
0,beta_vae,1,rmse,0.105446981951594,0.947888888888889
0,beta_vae,1,euclid_dist,2.95251545071602,0.947888888888889
0,sparse_kl,1,mse,0.009049060544185,0.961589226061158
0,sparse_kl,1,rmse,0.094327704410255,0.962144041862312
0,sparse_kl,1,euclid_dist,2.64117564206123,0.962144041862312
0,beta_vae,1,mse,0.012412063162774,0.952160502146486
0,beta_vae,1,rmse,0.109777400720119,0.952036061679344
0,beta_vae,1,euclid_dist,3.0737670270443,0.952036061679344
0,sparse_kl,1,mse,0.007407113947207,0.951849027963458
0,sparse_kl,1,rmse,0.08727121264115,0.952131029968806
0,sparse_kl,1,euclid_dist,2.44359394443035,0.952131029968806
0,beta_vae,1,mse,0.013942006791476,0.944652754567736
0,beta_vae,1,rmse,0.115548707582057,0.944704977161319
0,beta_vae,1,euclid_dist,3.23536361932755,0.944704977161319
0,sparse_kl,1,mse,0.005878253074223,0.956898674217082
0,sparse_kl,1,rmse,0.077120157271624,0.957458443280006
0,sparse_kl,1,euclid_dist,2.15936450595856,0.957458443280006
0,beta_vae,1,mse,0.011820966083463,0.94996824258384
0,beta_vae,1,rmse,0.11894528651461,0.948675644381168
0,beta_vae,1,euclid_dist,3.33046811702251,0.948675644381168
0,sparse_kl,1,mse,0.006348251717258,0.956309045720187
0,sparse_kl,1,rmse,0.077481561671198,0.956984866226512
0,sparse_kl,1,euclid_dist,2.16948391783237,0.956984866226512
0,beta_vae,1,mse,0.012548991141468,0.953987961006131
0,beta_vae,1,rmse,0.112860309505463,0.953650050752969
0,beta_vae,1,euclid_dist,3.16008852958679,0.953650050752969
0,sparse_kl,1,mse,0.007533974664705,0.959551640376883
0,sparse_kl,1,rmse,0.074005382016301,0.960121189490122
0,sparse_kl,1,euclid_dist,2.07215078115463,0.960121189490122
0,beta_vae,1,mse,0.012705517503433,0.957328135726194
0,beta_vae,1,rmse,0.113546441627294,0.956335196626459
0,beta_vae,1,euclid_dist,3.17930059325695,0.956335196626459
0,sparse_kl,1,mse,0.006370234864857,0.958447223029951
0,sparse_kl,1,rmse,0.079105697745085,0.958889211980227
0,sparse_kl,1,euclid_dist,2.21495935354233,0.958889211980227
0,beta_vae,1,mse,0.014844951957464,0.957842396045362
0,beta_vae,1,rmse,0.12009153239429,0.959389357371329
0,beta_vae,1,euclid_dist,3.36256287574768,0.959389357371329
0,sparse_kl,1,mse,0.006476070595533,0.959826815768396
0,sparse_kl,1,rmse,0.082024521374703,0.95964923338236
0,sparse_kl,1,euclid_dist,2.29668664512634,0.95964923338236
0,beta_vae,1,mse,0.01256841683425,0.950229545936561
0,beta_vae,1,rmse,0.116622934064269,0.950381135045884
0,beta_vae,1,euclid_dist,3.26544193453789,0.950381135045884
0,sparse_kl,1,mse,0.006151602128707,0.951559048366469
0,sparse_kl,1,rmse,0.080603874864429,0.951281101034764
0,sparse_kl,1,euclid_dist,2.25690847449303,0.951281101034764
0,beta_vae,1,mse,0.01113528188318,0.951757063132194
0,beta_vae,1,rmse,0.107512531757355,0.953168599581444
0,beta_vae,1,euclid_dist,3.01035089836121,0.953168599581444
0,sparse_kl,1,mse,0.006055530346185,0.952375830729758
0,sparse_kl,1,rmse,0.076671115203947,0.951321968389334
0,sparse_kl,1,euclid_dist,2.14679134010076,0.951321968389334
0,beta_vae,1,mse,0.015631546721142,0.951707517204411
0,beta_vae,1,rmse,0.126184577867389,0.952761379544836
0,beta_vae,1,euclid_dist,3.53316799020767,0.952761379544836
0,sparse_kl,1,mse,0.007746631189203,0.94639618703304
0,sparse_kl,1,rmse,0.088654184031487,0.945730851038362
0,sparse_kl,1,euclid_dist,2.48231727290154,0.945730851038362
0,beta_vae,1,mse,0.01236259507183,0.947039390329998
0,beta_vae,1,rmse,0.109067969168723,0.94699873843623
0,beta_vae,1,euclid_dist,3.0539034106493,0.94699873843623
0,sparse_kl,1,mse,0.012205509170331,0.94740999120163
0,sparse_kl,1,rmse,0.108352276316285,0.947770008026906
0,sparse_kl,1,euclid_dist,3.03386371054649,0.947770008026906
0,beta_vae,1,mse,0.017118660020828,0.947243299737885
0,beta_vae,1,rmse,0.13172269910872,0.946136615364269
0,beta_vae,1,euclid_dist,3.68823551559448,0.946136615364269
0,sparse_kl,1,mse,0.007076037887111,0.956007457357712
0,sparse_kl,1,rmse,0.08291655677259,0.955300078396314
0,sparse_kl,1,euclid_dist,2.32166371120214,0.955300078396314
0,beta_vae,1,mse,0.015206190848351,0.954968501249724
0,beta_vae,1,rmse,0.124237078016996,0.953630111778388
0,beta_vae,1,euclid_dist,3.47863806314468,0.953630111778388
0,sparse_kl,1,mse,0.006047608720022,0.954818987728722
0,sparse_kl,1,rmse,0.081365931667388,0.955511157692476
0,sparse_kl,1,euclid_dist,2.27824616193771,0.955511157692476
0,beta_vae,1,mse,0.012722440253012,0.962550766409014
0,beta_vae,1,rmse,0.110471035927534,0.963775710729726
0,beta_vae,1,euclid_dist,3.09318912649155,0.963775710729726
0,sparse_kl,1,mse,0.007903650698718,0.955243354776065
0,sparse_kl,1,rmse,0.082200447317213,0.954890666694811
0,sparse_kl,1,euclid_dist,2.3016123957634,0.954890666694811
0,beta_vae,1,mse,0.011707466812804,0.94845828693858
0,beta_vae,1,rmse,0.108190418221056,0.94845828693858
0,beta_vae,1,euclid_dist,3.02933158278465,0.94845828693858
0,sparse_kl,1,mse,0.005847883293265,0.947058888313748
0,sparse_kl,1,rmse,0.083263443532586,0.946648090838005
0,sparse_kl,1,euclid_dist,2.33137638375759,0.946648090838005
0,beta_vae,1,mse,0.012963122545742,0.943855108536438
0,beta_vae,1,rmse,0.114761530036479,0.944289034020198
0,beta_vae,1,euclid_dist,3.21332323336601,0.944289034020198
0,sparse_kl,1,mse,0.008691271103546,0.951075223096715
0,sparse_kl,1,rmse,0.094999802094698,0.951301848308926
0,sparse_kl,1,euclid_dist,2.65999441051483,0.951301848308926
0,beta_vae,1,mse,0.01500067796614,0.951064092192383
0,beta_vae,1,rmse,0.120136421342939,0.950724154374067
0,beta_vae,1,euclid_dist,3.36381982016563,0.950724154374067
0,sparse_kl,1,mse,0.007739137926698,0.949407234960127
0,sparse_kl,1,rmse,0.083721110722423,0.94975158339564
0,sparse_kl,1,euclid_dist,2.34419142169952,0.94975158339564
0,beta_vae,1,mse,0.011604308215901,0.947410534459998
0,beta_vae,1,rmse,0.108775172546506,0.946630329377519
0,beta_vae,1,euclid_dist,3.04570465230942,0.946630329377519
0,sparse_kl,2,mse,0.00710268022567,0.798203509443037
0,sparse_kl,2,rmse,0.08435676792264,0.797982710149595
0,sparse_kl,2,euclid_dist,2.36198945674896,0.797982710149595
0,beta_vae,2,mse,0.018718587997556,0.798661984409038
0,beta_vae,2,rmse,0.13445299782455,0.800818879417802
0,beta_vae,2,euclid_dist,3.76468359851837,0.800818879417802
0,sparse_kl,2,mse,0.010252815693338,0.820933150369632
0,sparse_kl,2,rmse,0.097999995823205,0.821619929733775
0,sparse_kl,2,euclid_dist,2.74399992463589,0.821619929733775
0,beta_vae,2,mse,0.018861004450545,0.807830216428667
0,beta_vae,2,rmse,0.14292554692924,0.808792727947084
0,beta_vae,2,euclid_dist,4.00191553068161,0.808792727947084
0,sparse_kl,2,mse,0.005713458833378,0.804877794417631
0,sparse_kl,2,rmse,0.07517669422254,0.805266675658676
0,sparse_kl,2,euclid_dist,2.10494748260975,0.805266675658676
0,beta_vae,2,mse,0.016679714513384,0.811954830447315
0,beta_vae,2,rmse,0.13164236035794,0.813155078330137
0,beta_vae,2,euclid_dist,3.68598595519066,0.813155078330137
0,sparse_kl,2,mse,0.008150241298415,0.777111339593245
0,sparse_kl,2,rmse,0.092901516914368,0.782024808097299
0,sparse_kl,2,euclid_dist,2.60124247932434,0.782024808097299
0,beta_vae,2,mse,0.018810729196295,0.790869526010793
0,beta_vae,2,rmse,0.136624482795596,0.792988642673742
0,beta_vae,2,euclid_dist,3.82548574090004,0.792988642673742
0,sparse_kl,2,mse,0.007732240532525,0.796616519069128
0,sparse_kl,2,rmse,0.084926811054349,0.797165415940534
0,sparse_kl,2,euclid_dist,2.37795055060387,0.797165415940534
0,beta_vae,2,mse,0.017232409538701,0.812245260874204
0,beta_vae,2,rmse,0.131878168225288,0.811666725942787
0,beta_vae,2,euclid_dist,3.69258901252746,0.811666725942787
0,sparse_kl,2,mse,0.014879147408158,0.808590576023541
0,sparse_kl,2,rmse,0.122550407262147,0.809807552943071
0,sparse_kl,2,euclid_dist,3.43141151621342,0.809807552943071
0,beta_vae,2,mse,0.021249639099278,0.814493371593379
0,beta_vae,2,rmse,0.146483573150635,0.815821065961979
0,beta_vae,2,euclid_dist,4.10154010243416,0.815821065961979
0,sparse_kl,2,mse,0.012802702061832,0.812680568607798
0,sparse_kl,2,rmse,0.114407707035541,0.812669461924249
0,sparse_kl,2,euclid_dist,3.20341581344604,0.812669461924249
0,beta_vae,2,mse,0.021364658027887,0.807252120356556
0,beta_vae,2,rmse,0.143477257415652,0.807459974005827
0,beta_vae,2,euclid_dist,4.01736345410347,0.807459974005827
0,sparse_kl,2,mse,0.00615736266505,0.808794247787611
0,sparse_kl,2,rmse,0.07887493403405,0.809771386430678
0,sparse_kl,2,euclid_dist,2.20849822392464,0.809771386430678
0,beta_vae,2,mse,0.018010218493641,0.822538716814159
0,beta_vae,2,rmse,0.131840059243143,0.823414454277286
0,beta_vae,2,euclid_dist,3.69152174100876,0.823414454277286
0,sparse_kl,2,mse,0.010450740534347,0.787900640238551
0,sparse_kl,2,rmse,0.10445453652665,0.787110111549534
0,sparse_kl,2,euclid_dist,2.92472681484222,0.787110111549534
0,beta_vae,2,mse,0.022337036311627,0.801391945490676
0,beta_vae,2,rmse,0.141546731948853,0.800685551945764
0,beta_vae,2,euclid_dist,3.96330865182877,0.800685551945764
0,sparse_kl,2,mse,0.006824607629329,0.793105793848572
0,sparse_kl,2,rmse,0.084142748326063,0.790062793727088
0,sparse_kl,2,euclid_dist,2.35599688243866,0.790062793727088
0,beta_vae,2,mse,0.016988175641745,0.804827577734594
0,beta_vae,2,rmse,0.134304758429527,0.806150017904015
0,beta_vae,2,euclid_dist,3.76053306770325,0.806150017904015
0,sparse_kl,2,mse,0.009988948350772,0.792189067674504
0,sparse_kl,2,rmse,0.090387488901615,0.797143390589993
0,sparse_kl,2,euclid_dist,2.53084975242615,0.797143390589993
0,beta_vae,2,mse,0.020739586951211,0.794737894252457
0,beta_vae,2,rmse,0.140727409116924,0.800800197644858
0,beta_vae,2,euclid_dist,3.94036718964577,0.800800197644858
0,sparse_kl,2,mse,0.005890744704753,0.795461717322704
0,sparse_kl,2,rmse,0.078326903522015,0.792185683441289
0,sparse_kl,2,euclid_dist,2.19315323448181,0.792185683441289
0,beta_vae,2,mse,0.020925017235428,0.810151968111609
0,beta_vae,2,rmse,0.137246568906307,0.810355422687261
0,beta_vae,2,euclid_dist,3.842903972435,0.810355422687261
0,sparse_kl,2,mse,0.006205665106699,0.802801164676476
0,sparse_kl,2,rmse,0.073137883752585,0.802058968883084
0,sparse_kl,2,euclid_dist,2.04786080312729,0.802058968883084
0,beta_vae,2,mse,0.019626219601929,0.813463984770713
0,beta_vae,2,rmse,0.140916525572538,0.813468445081972
0,beta_vae,2,euclid_dist,3.94566250228882,0.813468445081972
0,sparse_kl,2,mse,0.008888593635522,0.791789251740708
0,sparse_kl,2,rmse,0.090369886159897,0.79725371715663
0,sparse_kl,2,euclid_dist,2.53035697937012,0.79725371715663
0,beta_vae,2,mse,0.019212866398506,0.801921379591282
0,beta_vae,2,rmse,0.139906930714846,0.802002474332571
0,beta_vae,2,euclid_dist,3.91739400815964,0.802002474332571
0,sparse_kl,2,mse,0.006856716881879,0.802333632494513
0,sparse_kl,2,rmse,0.082509932276607,0.803224104444647
0,sparse_kl,2,euclid_dist,2.31027822110653,0.803224104444647
0,beta_vae,2,mse,0.019629234351218,0.812054325800548
0,beta_vae,2,rmse,0.132710899248719,0.811590684401315
0,beta_vae,2,euclid_dist,3.71590496397019,0.811590684401315
0,sparse_kl,2,mse,0.006804399018176,0.802047839938865
0,sparse_kl,2,rmse,0.082227465184033,0.801810210936245
0,sparse_kl,2,euclid_dist,2.30236892986298,0.801810210936245
0,beta_vae,2,mse,0.019106919161975,0.804835030115425
0,beta_vae,2,rmse,0.137712318822741,0.805833476975865
0,beta_vae,2,euclid_dist,3.85594491004944,0.805833476975865
0,sparse_kl,2,mse,0.023311112263799,0.813087900504359
0,sparse_kl,2,rmse,0.154964884471893,0.81031904925737
0,sparse_kl,2,euclid_dist,4.3390169128418,0.81031904925737
0,beta_vae,2,mse,0.022705508297682,0.800246506452723
0,beta_vae,2,rmse,0.152877297878265,0.801425052522162
0,beta_vae,2,euclid_dist,4.28056459350586,0.801425052522162
0,sparse_kl,2,mse,0.006512104899809,0.800566485789908
0,sparse_kl,2,rmse,0.082497229993343,0.799885540771435
0,sparse_kl,2,euclid_dist,2.30992231559753,0.799885540771435
0,beta_vae,2,mse,0.01502089196071,0.804360929675362
0,beta_vae,2,rmse,0.121438681706786,0.802537281916906
0,beta_vae,2,euclid_dist,3.40028307437897,0.802537281916906
0,sparse_kl,2,mse,0.007139313542284,0.795214715597991
0,sparse_kl,2,rmse,0.081459457606077,0.797006651884701
0,sparse_kl,2,euclid_dist,2.28086468148232,0.797006651884701
0,beta_vae,2,mse,0.017328705620021,0.807192633150821
0,beta_vae,2,rmse,0.132568600773811,0.807681343047197
0,beta_vae,2,euclid_dist,3.71192057991028,0.807681343047197
0,sparse_kl,2,mse,0.005537978890166,0.806295034717673
0,sparse_kl,2,rmse,0.073633617947996,0.804155203283986
0,sparse_kl,2,euclid_dist,2.06174137158394,0.804155203283986
0,beta_vae,2,mse,0.014793388997018,0.807030874710686
0,beta_vae,2,rmse,0.139776613926888,0.8090571640683
0,beta_vae,2,euclid_dist,3.91374541854858,0.8090571640683
0,sparse_kl,2,mse,0.006369404502399,0.799064217032967
0,sparse_kl,2,rmse,0.08566289203465,0.799098557692308
0,sparse_kl,2,euclid_dist,2.39856098918915,0.799098557692308
0,beta_vae,2,mse,0.019039894200489,0.806619162087912
0,beta_vae,2,rmse,0.138494927582145,0.804833447802198
0,beta_vae,2,euclid_dist,3.8778579284668,0.804833447802198
0,sparse_kl,2,mse,0.006089583381079,0.798876918546357
0,sparse_kl,2,rmse,0.077414726279676,0.79957983045975
0,sparse_kl,2,euclid_dist,2.16761240422726,0.79957983045975
0,beta_vae,2,mse,0.017478331397288,0.797131909045652
0,beta_vae,2,rmse,0.132769966359437,0.796669144095189
0,beta_vae,2,euclid_dist,3.71755894761085,0.796669144095189
0,sparse_kl,2,mse,0.006732265116274,0.792869029666828
0,sparse_kl,2,rmse,0.080196625560522,0.791219738784267
0,sparse_kl,2,euclid_dist,2.24550548114777,0.791219738784267
0,beta_vae,2,mse,0.020532202984393,0.816774541603612
0,beta_vae,2,rmse,0.139734000921249,0.815905419656353
0,beta_vae,2,euclid_dist,3.91255207958221,0.815905419656353
0,sparse_kl,2,mse,0.005954583273269,0.807900785290174
0,sparse_kl,2,rmse,0.077125570648909,0.808010917448765
0,sparse_kl,2,euclid_dist,2.15951615753174,0.808010917448765
0,beta_vae,2,mse,0.020020004905388,0.812531124305689
0,beta_vae,2,rmse,0.143010219183564,0.811290940432867
0,beta_vae,2,euclid_dist,4.00428588886261,0.811290940432867
0,sparse_kl,2,mse,0.006330103802495,0.80108198805767
0,sparse_kl,2,rmse,0.078860667776316,0.801530967848699
0,sparse_kl,2,euclid_dist,2.20809862017632,0.801530967848699
0,beta_vae,2,mse,0.017258509020507,0.819455110672187
0,beta_vae,2,rmse,0.128985499197245,0.81769246570207
0,beta_vae,2,euclid_dist,3.61159377918243,0.81769246570207
0,sparse_kl,2,mse,0.018909423103184,0.802647763159494
0,sparse_kl,2,rmse,0.126212541130185,0.800226242612911
0,sparse_kl,2,euclid_dist,3.5339511800766,0.800226242612911
0,beta_vae,2,mse,0.019737033218891,0.810683268892968
0,beta_vae,2,rmse,0.141009280645847,0.813630678624326
0,beta_vae,2,euclid_dist,3.94825990962982,0.813630678624326
0,sparse_kl,2,mse,0.008075989868492,0.808523135258363
0,sparse_kl,2,rmse,0.079952542349696,0.810425064265227
0,sparse_kl,2,euclid_dist,2.23867104005814,0.810425064265227
0,beta_vae,2,mse,0.014220252618194,0.816444972298816
0,beta_vae,2,rmse,0.121137811020017,0.813349338759629
0,beta_vae,2,euclid_dist,3.39185817298889,0.813349338759629
0,sparse_kl,2,mse,0.008457947784197,0.795818767938798
0,sparse_kl,2,rmse,0.089358214680851,0.796457671375091
0,sparse_kl,2,euclid_dist,2.50203004677296,0.796457671375091
0,beta_vae,2,mse,0.020408853717148,0.801601746181846
0,beta_vae,2,rmse,0.143643411943316,0.800768072038328
0,beta_vae,2,euclid_dist,4.02201560540199,0.800768072038328
0,sparse_kl,2,mse,0.006111340419948,0.799005054535781
0,sparse_kl,2,rmse,0.093480197125673,0.798089917531258
0,sparse_kl,2,euclid_dist,2.61744563179016,0.798089917531258
0,beta_vae,2,mse,0.019968705204874,0.815403032721468
0,beta_vae,2,rmse,0.147301523759961,0.815280659749933
0,beta_vae,2,euclid_dist,4.12444244527817,0.815280659749933
0,sparse_kl,2,mse,0.009240986638889,0.799073487563379
0,sparse_kl,2,rmse,0.094264515723288,0.803514119573531
0,sparse_kl,2,euclid_dist,2.63940647935867,0.803514119573531
0,beta_vae,2,mse,0.01847253408432,0.81115165954521
0,beta_vae,2,rmse,0.143374559140205,0.811641918210889
0,beta_vae,2,euclid_dist,4.01448771629333,0.811641918210889
0,sparse_kl,2,mse,0.023424848136306,0.812534313259009
0,sparse_kl,2,rmse,0.155347131443024,0.810355650066979
0,sparse_kl,2,euclid_dist,4.34971924438477,0.810355650066979
0,beta_vae,2,mse,0.023974093541503,0.804272595509813
0,beta_vae,2,rmse,0.162069563314319,0.805336764049221
0,beta_vae,2,euclid_dist,4.53794786043167,0.805336764049221
0,sparse_kl,2,mse,0.007181326524913,0.801477540881625
0,sparse_kl,2,rmse,0.099720530097187,0.804670603811273
0,sparse_kl,2,euclid_dist,2.79217480683327,0.804670603811273
0,beta_vae,2,mse,0.018127690631151,0.816161619684386
0,beta_vae,2,rmse,0.142307915970683,0.817503669548394
0,beta_vae,2,euclid_dist,3.98462159156799,0.817503669548394
0,sparse_kl,2,mse,0.006014669035375,0.80112990950878
0,sparse_kl,2,rmse,0.072258611953259,0.80198048686209
0,sparse_kl,2,euclid_dist,2.02324126682281,0.80198048686209
0,beta_vae,2,mse,0.018017149075866,0.815745162284324
0,beta_vae,2,rmse,0.134670207872987,0.815887836835013
0,beta_vae,2,euclid_dist,3.77076546449661,0.815887836835013
0,sparse_kl,2,mse,0.009313466805965,0.799451090434697
0,sparse_kl,2,rmse,0.096289354227483,0.79897611637138
0,sparse_kl,2,euclid_dist,2.69610199570656,0.79897611637138
0,beta_vae,2,mse,0.016404597225413,0.814254600684473
0,beta_vae,2,rmse,0.126415368190408,0.813066253867711
0,beta_vae,2,euclid_dist,3.53963021326065,0.813066253867711
0,sparse_kl,2,mse,0.006798166573048,0.799327413214043
0,sparse_kl,2,rmse,0.08250135576725,0.799104795226509
0,sparse_kl,2,euclid_dist,2.31003814315796,0.799104795226509
0,beta_vae,2,mse,0.019565764311701,0.804139116960335
0,beta_vae,2,rmse,0.139253167435527,0.805363515891769
0,beta_vae,2,euclid_dist,3.89908879995346,0.805363515891769
0,sparse_kl,2,mse,0.007478957863711,0.820571654945625
0,sparse_kl,2,rmse,0.092448101540655,0.819441912481332
0,sparse_kl,2,euclid_dist,2.58854682548046,0.819441912481332
0,beta_vae,2,mse,0.019529321588203,0.825962691328766
0,beta_vae,2,rmse,0.132508817154169,0.825815447935437
0,beta_vae,2,euclid_dist,3.71024705080986,0.825815447935437
0,sparse_kl,2,mse,0.014087019931525,0.795547064492607
0,sparse_kl,2,rmse,0.119520829319954,0.795324825650866
0,sparse_kl,2,euclid_dist,3.3465830373764,0.795324825650866
0,beta_vae,2,mse,0.019933350494132,0.813873907715215
0,beta_vae,2,rmse,0.141707650020719,0.81348339625143
0,beta_vae,2,euclid_dist,3.96781380748749,0.81348339625143
0,sparse_kl,2,mse,0.014475559345633,0.793399079799695
0,sparse_kl,2,rmse,0.110323359897733,0.793399973458338
0,sparse_kl,2,euclid_dist,3.08905406756401,0.793399973458338
0,beta_vae,2,mse,0.020079545263946,0.806467943794233
0,beta_vae,2,rmse,0.142233137047291,0.808937569454033
0,beta_vae,2,euclid_dist,3.98252786407471,0.808937569454033
0,sparse_kl,2,mse,0.00721555016404,0.790007666401406
0,sparse_kl,2,rmse,0.081509529948235,0.789542925634192
0,sparse_kl,2,euclid_dist,2.28226685142517,0.789542925634192
0,beta_vae,2,mse,0.021007465016097,0.803150038203448
0,beta_vae,2,rmse,0.145856278726459,0.805537593007076
0,beta_vae,2,euclid_dist,4.08397575960159,0.805537593007076
0,sparse_kl,2,mse,0.013161770775169,0.808024415661754
0,sparse_kl,2,rmse,0.117213452962041,0.807935860118177
0,sparse_kl,2,euclid_dist,3.28197657148838,0.807935860118177
0,beta_vae,2,mse,0.02109370832108,0.820636094041709
0,beta_vae,2,rmse,0.143250497427583,0.819402305695447
0,beta_vae,2,euclid_dist,4.01101390485763,0.819402305695447
0,sparse_kl,2,mse,0.006142200420797,0.803674897260709
0,sparse_kl,2,rmse,0.080460588395596,0.8052141631283
0,sparse_kl,2,euclid_dist,2.25289645576477,0.8052141631283
0,beta_vae,2,mse,0.018220833313838,0.809323264184799
0,beta_vae,2,rmse,0.128956479504704,0.810690533209038
0,beta_vae,2,euclid_dist,3.6107815182209,0.810690533209038
0,sparse_kl,2,mse,0.007792777999491,0.79322759284155
0,sparse_kl,2,rmse,0.086838169299066,0.795235511044784
0,sparse_kl,2,euclid_dist,2.43146879868507,0.795235511044784
0,beta_vae,2,mse,0.017773919874802,0.81470417740722
0,beta_vae,2,rmse,0.134034635312855,0.812838096177802
0,beta_vae,2,euclid_dist,3.75296979904175,0.812838096177802
0,sparse_kl,2,mse,0.00988867162019,0.805831562021608
0,sparse_kl,2,rmse,0.101664683865011,0.805743455324398
0,sparse_kl,2,euclid_dist,2.84661124286652,0.805743455324398
0,beta_vae,2,mse,0.016147137634456,0.822081740988337
0,beta_vae,2,rmse,0.130621180278063,0.824074053679005
0,beta_vae,2,euclid_dist,3.65739313812256,0.824074053679005
0,sparse_kl,2,mse,0.006733143391088,0.808195365244328
0,sparse_kl,2,rmse,0.082437609452009,0.809684822032529
0,sparse_kl,2,euclid_dist,2.30825311164856,0.809684822032529
0,beta_vae,2,mse,0.018063087451458,0.815405020182713
0,beta_vae,2,rmse,0.13626391453743,0.817052671278529
0,beta_vae,2,euclid_dist,3.81538964080811,0.817052671278529
0,sparse_kl,2,mse,0.008711467349529,0.804901286768637
0,sparse_kl,2,rmse,0.09521837323457,0.809517883768133
0,sparse_kl,2,euclid_dist,2.66611430487633,0.809517883768133
0,beta_vae,2,mse,0.019642901055515,0.810825309134324
0,beta_vae,2,rmse,0.140766340768337,0.810411719554415
0,beta_vae,2,euclid_dist,3.94145790023804,0.810411719554415
0,sparse_kl,2,mse,0.006498743635602,0.815751297660288
0,sparse_kl,2,rmse,0.077764839939773,0.813729974551284
0,sparse_kl,2,euclid_dist,2.17741542959213,0.813729974551284
0,beta_vae,2,mse,0.018525054268539,0.812644760591486
0,beta_vae,2,rmse,0.137138371288776,0.812567405464187
0,beta_vae,2,euclid_dist,3.8398745136261,0.812567405464187
0,sparse_kl,2,mse,0.006744977489673,0.807640672544084
0,sparse_kl,2,rmse,0.082523371767998,0.808004992009275
0,sparse_kl,2,euclid_dist,2.31065427017212,0.808004992009275
0,beta_vae,2,mse,0.01919435904026,0.818304499064111
0,beta_vae,2,rmse,0.136110623762012,0.819335124851988
0,beta_vae,2,euclid_dist,3.81109775066376,0.819335124851988
0,sparse_kl,2,mse,0.007034458468668,0.79018065021266
0,sparse_kl,2,rmse,0.085852067768574,0.790329404615769
0,sparse_kl,2,euclid_dist,2.40385768890381,0.790329404615769
0,beta_vae,2,mse,0.019310155511834,0.803697705768848
0,beta_vae,2,rmse,0.14035511983186,0.803501754501295
0,beta_vae,2,euclid_dist,3.92994341349602,0.803501754501295
0,sparse_kl,2,mse,0.010692579470202,0.789236979549383
0,sparse_kl,2,rmse,0.104623123705387,0.78877174814624
0,sparse_kl,2,euclid_dist,2.92944738173485,0.78877174814624
0,beta_vae,2,mse,0.018353418403864,0.804200368454171
0,beta_vae,2,rmse,0.13322227832675,0.805049614824798
0,beta_vae,2,euclid_dist,3.73022414503098,0.805049614824798
