,class_normal,method,best_threshold,best_roc_score
0,2,euclid_dist,2.3884271897077567,0.8023333333333333
0,2,mse,0.007369494283525273,0.8092182799083516
0,2,rmse,0.08313029211536052,0.8088147559824024
0,2,euclid_dist,2.327648398518563,0.8088147559824024
0,2,mse,0.0061796726992353794,0.7799252154901627
0,2,rmse,0.07851296791285275,0.7804769700697257
0,2,euclid_dist,2.198363017427921,0.7804769700697257
0,2,mse,0.005541033435612918,0.8023069460790128
0,2,rmse,0.07464254273921254,0.8011926157915155
0,2,euclid_dist,2.089991226601602,0.8011926157915155
0,2,mse,0.0076270230952650295,0.8000522316176684
0,2,rmse,0.08658433362469078,0.7992765097263218
0,2,euclid_dist,2.4243612716197975,0.7992765097263218
0,3,mse,0.006608784768451005,0.8434769774731851
0,3,rmse,0.08197927094288174,0.8425197012803254
0,3,euclid_dist,2.2954196702241907,0.8425197012803254
0,3,mse,0.008147214509965852,0.8431916521103766
0,3,rmse,0.08936100422069432,0.8411377881289174
0,3,euclid_dist,2.5021081838607797,0.8411377881289174
0,3,mse,0.011594387915264815,0.8620700668509564
0,3,rmse,0.10854001303687694,0.8606130023458407
0,3,euclid_dist,3.0391204778432828,0.8606130023458407
0,3,mse,0.006265491141937672,0.8448065561273109
0,3,rmse,0.0786242779776454,0.8447841343512821
0,3,euclid_dist,2.2014797349929807,0.8447841343512821
0,3,mse,0.011192678857874125,0.8479511789631251
0,3,rmse,0.10421721747368576,0.8480511344840315
0,3,euclid_dist,2.9180821902036653,0.8480511344840315
0,3,mse,0.006635705630993469,0.8466976508551857
0,3,rmse,0.08409073954857889,0.8461866320113657
0,3,euclid_dist,2.3545409382343285,0.8461866320113657
0,3,mse,0.005660301646823063,0.8314321512940653
0,3,rmse,0.07590758219584826,0.8320183478393538
0,3,euclid_dist,2.12541220471859,0.8320183478393538
0,3,mse,0.0066813094735145555,0.8394503397950089
0,3,rmse,0.08138325931318106,0.8384998885918004
0,3,euclid_dist,2.278731080412864,0.8384998885918004
0,3,mse,0.006608784768451005,0.8434769774731851
0,3,rmse,0.08197927094288174,0.8425197012803254
0,3,euclid_dist,2.2954196702241907,0.8425197012803254
0,3,mse,0.0061652463944628835,0.8376767548858217
0,3,rmse,0.07871763353347776,0.8371174707694906
0,3,euclid_dist,2.2040937759160997,0.8371174707694906
0,3,mse,0.007826929611992089,0.8298342022450801
0,3,rmse,0.08542175512090329,0.8286482551312762
0,3,euclid_dist,2.391809129476547,0.8286482551312762
0,3,mse,0.0074953094143420445,0.8426666666666666
0,3,rmse,0.08596184190362693,0.8423333333333334
0,3,euclid_dist,2.4069316363334665,0.8423333333333334
0,3,mse,0.007359267136454583,0.8472997044862488
0,3,rmse,0.08582319317758083,0.8482171356789093
0,3,euclid_dist,2.4030492975115774,0.8482171356789093
0,3,mse,0.006423825807124377,0.8271730758051389
0,3,rmse,0.08039001825377343,0.8273111411463784
0,3,euclid_dist,2.2509205067872995,0.8273111411463784
0,3,mse,0.007840502452477815,0.8356251872117892
0,3,rmse,0.09005741035193204,0.8358970616573085
0,3,euclid_dist,2.521607582116127,0.8358970616573085
0,3,mse,0.006618806267809122,0.8229740327660263
0,3,rmse,0.08213703645989302,0.8217953706975857
0,3,euclid_dist,2.2998369613051417,0.8217953706975857
0,3,mse,0.006414679829729721,0.8300408623361983
0,3,rmse,0.08027868466861544,0.8308839415715561
0,3,euclid_dist,2.247803109490872,0.8308839415715561
0,3,mse,0.011594387915264815,0.8620700668509564
0,3,rmse,0.10854001303687694,0.8606130023458407
0,3,euclid_dist,3.0391204778432828,0.8606130023458407
0,3,mse,0.006014582840073853,0.8299724831099765
0,3,rmse,0.0779538729228079,0.8290790276710666
0,3,euclid_dist,2.1827083661556235,0.8290790276710666
0,3,mse,0.007692574891727419,0.8319690265486726
0,3,rmse,0.09144326141104105,0.8314988938053097
0,3,euclid_dist,2.560411468148233,0.8314988938053097
0,4,mse,0.007017872487194839,0.8192963388596389
0,4,rmse,0.0843017151989043,0.8215264600463841
0,4,euclid_dist,2.3604480514526354,0.8215264600463841
0,4,mse,0.007241757732257246,0.8407364263404663
0,4,rmse,0.08413933709822592,0.8427422522089791
0,4,euclid_dist,2.3559014220714563,0.8427422522089791
0,4,mse,0.006662304334342478,0.8248888888888889
0,4,rmse,0.08145303940400486,0.8233333333333333
0,4,euclid_dist,2.2806850606203075,0.8233333333333333
0,4,mse,0.02153087181365118,0.8324059163951129
0,4,rmse,0.14691922874450694,0.831960581280439
0,4,euclid_dist,4.113738404846194,0.831960581280439
0,4,mse,0.019210728845559057,0.8104359877226917
0,4,rmse,0.13937069311439992,0.811002646858394
0,4,euclid_dist,3.9023792179822934,0.811002646858394
0,4,mse,0.007554368925560265,0.8186657961955291
0,4,rmse,0.08605591222532098,0.8196076577827407
0,4,euclid_dist,2.4095654667019835,0.8196076577827407
0,4,mse,0.006361099693924188,0.8268901303538175
0,4,rmse,0.07840266440212726,0.8275498802873105
0,4,euclid_dist,2.1952744228363033,0.8275498802873105
0,4,mse,0.006329444976057858,0.8220215473267638
0,4,rmse,0.08211290901526808,0.820890368726107
0,4,euclid_dist,2.2991615717411045,0.820890368726107
0,4,mse,0.007637323001213372,0.8245072179047261
0,4,rmse,0.08795783667564391,0.8237246655884245
0,4,euclid_dist,2.4628195163726803,0.8237246655884245
0,4,mse,0.006278111299593001,0.8318480209153909
0,4,rmse,0.0802367504764348,0.829888915527851
0,4,euclid_dist,2.24662882128954,0.829888915527851
0,4,mse,0.005645939273759722,0.8386272562249546
0,4,rmse,0.0771246424600482,0.8398636846251326
0,4,euclid_dist,2.1594901093006147,0.8398636846251326
0,4,mse,0.006778364290948958,0.8206165998522584
0,4,rmse,0.08200706917047496,0.821950526041676
0,4,euclid_dist,2.2961978931427005,0.821950526041676
0,4,mse,0.007320535809267311,0.8261234201903572
0,4,rmse,0.08478202805742618,0.8267856214103677
0,4,euclid_dist,2.373896872830392,0.8267856214103677
0,4,mse,0.007426475605554877,0.8278794983768374
0,4,rmse,0.08748688545897601,0.8298025412998628
0,4,euclid_dist,2.4496327458143234,0.8298025412998628
0,4,mse,0.010126032298617063,0.8181863477827603
0,4,rmse,0.1011628997728228,0.8181323700381996
0,4,euclid_dist,2.832561139762403,0.8181323700381996
0,4,mse,0.015837316357064996,0.828908261963227
0,4,rmse,0.1293399595886469,0.8294323081990778
0,4,euclid_dist,3.621518980360033,0.8294323081990778
0,4,mse,0.006678874782752246,0.8296884097817989
0,4,rmse,0.08092332286722961,0.8296164474769228
0,4,euclid_dist,2.265852952396869,0.8296164474769228
0,4,mse,0.006917243843199685,0.82563102818068
0,4,rmse,0.08265607570409772,0.8256349679787122
0,4,euclid_dist,2.3143701770782457,0.8256349679787122
0,4,mse,0.00715155887817964,0.8263631262412247
0,4,rmse,0.07930326570905741,0.8263516924630293
0,4,euclid_dist,2.2204916742801655,0.8263516924630293
0,4,mse,0.00555216339211911,0.8255119491078333
0,4,rmse,0.07516056090295313,0.8255898696023443
0,4,euclid_dist,2.104495827698708,0.8255898696023443
0,5,mse,0.018242025773413478,0.8728797935103245
0,5,rmse,0.13522885255962602,0.8726585545722715
0,5,euclid_dist,3.7864077673315983,0.8726585545722715
0,5,mse,0.020865405817888684,0.8652091432151552
0,5,rmse,0.14460082692056897,0.8649850284684049
0,5,euclid_dist,4.048822919368746,0.8649850284684049
0,5,mse,0.01964601805005223,0.8668451332873699
0,5,rmse,0.1399701566338539,0.8668451332873699
0,5,euclid_dist,3.9191645374298103,0.8668451332873699
